text
"You and I go to this exclusive show at the museum. One interactive exhibit is a camera which will age your image by fifty years. It costs five nonrefundable dollars. It looks like a photo booth narrower than a confessional. I didn’t want to try it but go first. I demand your five dollars, which you give. After five bright snaps of coma the camera is printing a time traveler. What we didn’t know was that a photo collection is pre-programmed to appear as a backdrop, with one image as fill-in background. There I am, 80 years old. The computer program describes my face as an ancient rancher. It’s all there: my dirty Wrangler jeans, work boots, buttoned-to-the-collar work shirt, even my ragged bandana. The program has mistaken my glasses for dark-lensed wind goggles, but the face is mine. Even the hair grown to a tangled wiry silver hanging limp to the shoulders is somehow mine. The Dorothea Lange dust bowl landscape spreads behind me. We both look. I remember sliding it in my wallet. You don’t ask for your money back. | © Genelle Chaconas"
"Karima woke with a start. She looked at the calendar, smiled, and jumped out of bed, pushing her stuffed dog aside. She ran into the living room, her padded socks plunking the floor. | © Kristina England"
“Make your pick.” | © Martin Hooijmans
"Charlie wished the front door ahead of him would never grow bigger, as dragging feet led him to what he believed to be his doom. His body still ached from the last visit, insisting that he turn around and run. The crumpled newspaper cutting in his hand told him, however, that he had nothing to fear. | © Martin Hooijmans"
His hands shook as he poured the whisky and some sloshed over the cup’s rim onto his fingers. Dzinski set the cup and bottle down on the table between them. | © Craig Towsley
"Kuroda lost his sister in a car crash outside of their Tokyo prep school yesterday. Her uniform, her clean pressed white shirt, was smudged with grease from the car and dirt from the street, scratched and torn. Rain continued to fall hard, rivulets weaving across the concrete, pooling around the crowd and the young girl. Her body was soaked as he watched the ambulance take her to the morgue, dripping like the pieces of paper that had fallen out of her leather bag, which he gathered. | © Ben White"
"H.M.S Honour emblazoned across the bow — a siren’s call to any covetous pirate. Victory against a foe like that would entail a tale to regale any adventurous ear with, enough rum to fuel a crew for months, and the possibility of a glut of gold to sail away with. A rose may be beautiful, but its thorns could surely pierce the hull of His Majesty’s ship — even if it were twice its size. | © Laurence Sullivan"
"“I have always felt that the view that I was wicked or bad was unfair. Rather, I would say I was firm, sensitive of my honour if you will. I have never been prepared to accept insults from anyone, no matter how grand they might be. That had given me a certain, shall we say, reputation but so what? | © Robert Carlysle"
"There he is, sitting across from me, finishing an email as I wait and seethe. So what if I was a couple minutes early. What gives him the right to barely acknowledge me and just sit there, typing? But of course I don’t say anything. I’m not an idiot. I know he’s responsible for my thesis grade, and I know exactly how to make sure it’s an A. | © Janelle Ward"
"Karima woke with a start. She looked at the calendar, smiled, and jumped out of bed, pushing her stuffed dog aside. She ran into the living room, her padded socks plunking the floor. | © Kristina England"
"Hello, (Mr./Mrs.) ListID, my name is _______, and I’m calling on behalf of NewTrails Cancer Foundation… | © Justin Rawley"
"“Don’t worry, ma’am, it will be just fine!” | © Martin Hooijmans"
9/11 was a political cabaret; a lightshow of theatrics and holographics; a cirque du skyline. | © Alex Creece
"For years Rocky’s Diner had always done a great business for breakfast and lunch but his dinner business had fallen off recently as folks moved to the suburbs, got married, died or simply went elsewhere to eat. He thought about closing early but he had a small cadre of elderly men, many of whom had been his customers for two or three meals a day, and Rocky didn’t know where else they might go to eat. They were all single now for different reasons—divorced, widowed, never married or deserted by a wife who had become fed up. Most were in their late 70s and early 80s and not renowned for their civility. They were a crotchety bunch but Rocky liked them all. He himself was in his late 60s, happily married, and didn’t have to worry about money, thanks in large part to loyal customers like these elderly men, some of whom had been eating at his diner for decades. | © Donal Mahoney"
"I hid behind a rock as the eyes of my brothers scanned the frozen park for my battered body. The moon had set three times, sleep came but I chased it away and my wings had been plucked so as to ground me for a period of thirty one days. It was love that forced me to the earthly plane the humans called Toronto. Although my body was numb, my heart sang as I thought of his lips pressed against my neck. Our love was the reason I was cast out of paradise for he was my charge and I was his guardian. | © Sonya Watson"
"Little bubbles escaped the young knight’s mouth, as he uttered his last curses at the opponent who looked down at him from the ridge that had been his final battleground. The ridiculous looking ferret that adorned his foe’s shield still swam in front of his eyes, the legacy of the mighty smash that had sent him flying. His promise of glory had failed him just as much as the rusty armor that would be his watery grave. | © Martin Hooijmans"
"“Ma, where’s Pa?” asked Aaron Burke from his seat beside his mother at the table loaded with the Thanksgiving Feast. | © Ruth Ann Hixson"
"The Tommy I knew was now lost behind the triple chin, hard to disguise as he tugged at the flaps of skin hanging down his aging neck. | © Veena Kashyap"
"It was evening, just before midnight. | © Kent V. Anderson"
"Out on the hill under the blazing red maple is where he left his bag. The seeing man waited until that moment in autumn occurred when all the leaves flittered and danced and received notice to come alive—or whatever it was that happened in the universe, or the moon phases, or the shortening of days. He waited, I think, because he knew I would see the red tree. And that I would go there. | © Carmen Tudor"
"We were having a campout in our backyard when the motorcycle gang showed up. They weren’t really riding motorcycles and I’m not sure they were a gang either. They were a handful of codgers, three riding mopeds and two on Vespas with one in a golf cart. | © Paul Beckman"
It isn’t how I remembered it. | © Brian Dodge
By ten o’clock most of the guests were seated in the church although the wedding wasn’t scheduled to begin until eleven when Barbie would wed Mister Peanut. This was the event of the season. Crackerjack the Sailor and I were in the bathroom sharing a pre-nuptuals spliff when The Michelin Man came in to take a dump. His deep voice boomed up from the stall. | © Gary Ives
“I can’t feel my limbs.” | © Hannah Witt
A little girl plays in a park by herself. Lesley rolls her six month old daughter into the park in a small stroller. She leads her five-year-old son by the hand. Her son knows the little girl from preschool. He tells his mother the little girl’s name is Sara. | © Jill Schmehl
"On a day trip in the forest, all the other children in my class found autumn leaves. I found a puzzle piece. | © Martin Hooijmans"
"While the invention of Emotional Mail Operation (EMO) was a blessing for most of the world, it was a nightmare for Sue. And for the insurance devils he worked for. But mostly for Sue. He took the anger. | © Martin Hooijmans"
"The scent of copper from spilled blood mingles with flesh baking in the heat of this summer day, inviting hungry prey to feast on the dead. Sweat cakes strands of hair to my forehead as I pull off the heavy helmet, the length of my blonde locks tumbling across my shoulders. The imposing sun overhead blinds me, making it difficult to survey the spoils of war. | © Veena Kashyap"
"When the rest of the men in the tribe returned to the camp, they found Ruckruck sitting in front of the fire. The women sat further back and, although they were busy sorting the fruits and berries, they were suspiciously slow about it. The old ones had the children sequestered safely in the cave. | © Lee Blevins"
"I think I never quite understood how I did it. Nausea would get a hold on me, bending me over in a sickening lurch. At that point, it would come, like vomit. Streams of drifting vapor, seemingly endless, pouring out of my mouth. | © Martin Hooijmans"
"The circumstances that night were more than perfect. Darkness ruled the streets, and they were deserted. The few street lanterns that still functioned during his scouting trip a day earlier had ceased operation since. Nothing stood in the burglar’s way, or so it seemed. He was experienced enough to know that storming into the place might trigger an alarm and a consecutive round trip to a little concrete cell. So, perfect conditions or not, he would be careful. | © Martin Hooijmans"
"They weren’t even really pirates. They didn’t think I was one either. Pillaging 101, that class was a joke. It didn’t even have a section on looting the mayor’s mansion. But I failed, and they thought I was the joke. David Jones Jr. even called me a buccaneer. So his dad had the whole “locker” thing, I was a Beard for Christ’s sake. My dad Blackbeard said that school was against the whole idea of being a pirate, but my mom Nobeard insisted. She said in this day in age you couldn’t become a captain without going to The Boat of Prestigious Pirates in Plankwalk and Pillaging. | © Katheryn Svaldi"
Time was not coming through for Steven. | © Dave Novak
"It was a cool day, even for September. Broken clouds swam in the light blue above. | © Erich Earl Forschler"
"“We’re NOT going to produce your friend’s new musical adaptation of Foucault’s Pendulum, Brian. | © Carol Nissenson"
"He found me in near-mint condition, left on the hanger. I wasn’t looking for a home, just the odd wardrobe change. But he folded me up in his arms, ironed me out with warmth and sewed up my tears. I stretched over his chest, close to his heart, protecting him from the cold. | © FJ Morris"
"“Bloody dragons,” said Laura. | © Christopher Fielden"
"Margaret Smith’s mother came into the bedroom and pulled back the curtains. “Margie, get up,” she called. | © Dina Leacock"
"The goons are out tonight. Shadows of little suburban ghoulies dividing like osmosis by street lamps. Bats evaporating car windows into glassy mist. Chained dogs barking at the offenders over the fence. Combat boots clacking on pavement. Panting breaths echoing in alleyways. No mailbox is safe. They’re all decapitated. Erect wooden planks in grass. Bikes hanging on racks missing tires. Trees draped in toilet paper. Long white sheets waving in the wind. Armpits drip with sweat and caked in a thin slime of Speed Stick. Fake IDs shown to the Pakistani liquor store owner, who nods and takes their crumpled twenties. Rubber burns circles in the parking lot. Beer cans get crushed under car seats. The big one in the driver seat’s name is Drum-o and the skinny one’s name in the passenger’s seat is Bip-o. Two girls in the back whose heads orbit small circles. They’re strung out. Eyes faded. Hands trembling. | © Alexander Holly"
“I met someone at Amanda’s wedding a few weeks ago. She was smart and funny and we got on really well.” Elliot pulled another Marlborough Light out of the packet on his carved oak coffee table and thoughtfully squeezed the filter. | © Vesna Pivcevic
"In the summer of 1956, any Saturday at midnight, especially when the moon was out and the stars were bright, you would be able to see Grandma Groth sitting on her front-porch swing waiting for her son, Clarence, a bachelor at 53, to make it home from the Blind Man’s Pub. He would have spent another evening quaffing steins of Heineken’s. | © Donal Mahoney"
"Hall adjusted his coat as the icy wind wrapped around him. His contact was late. The clock on the tower a couple blocks away just finished its eleventh chime. He looked down the street on either side, peering into the slowly growing twilight down Baker Street. Hall checked his pocket, feeling the reassuring weight of his .38. Parker had told him that he should expect the man no later than ten thirty. No good bastard, he thought. I’ve been played. Hall decided to pick up the briefcase; before he had even gotten three steps away from the lamppost, he heard footfalls. | © Mike MacConnell"
"He closed the gate behind him and cast one final glance at his girlfriend, staring at him from behind another series of bars that served as the second line of defense. It felt to him as if he was literally in a prison, only able to look at her, and nothing else. No touch. The public did not allow it, which weighed heavily here. It weighed heavily on them. As always when he said goodbye for the night, he could see it in her eyes. The anxiety to fly into his arms, the lust to rip the clothes from his body. But it could not be. | © Martin Hooijmans"
"“I’ll take them in size nine,” I said. | © Margaret Ugbo"
“Aliens! I knew it!” | © Brandi Little
"Karima woke with a start. She looked at the calendar, smiled, and jumped out of bed, pushing her stuffed dog aside. She ran into the living room, her padded socks plunking the floor. | © Kristina England"
"He found me in near-mint condition, left on the hanger. I wasn’t looking for a home, just the odd wardrobe change. But he folded me up in his arms, ironed me out with warmth and sewed up my tears. I stretched over his chest, close to his heart, protecting him from the cold. | © FJ Morris"
“Well I love Anibel JoDon Gracie Cotton and there ain’t a yellow sided flog wagon in all of Pritchard County gonna change that! She is mine!” | © Andrew Calin
"My headphones haven’t played music since I was ten, not since the last of Dad’s diesel had burned and the truck couldn’t charge my MP3 player anymore. But I don’t need the music. | © Dan Hart"
"Nigel Seagull sat at his desk. His old typewriter sat silent underneath his trembling fingers. He had not typed a word in three weeks. Nigel a reliable writer, always finished his books before their deadline. Now he had writer’s block. He did not know how to start novel number ten in the series. He was tired of writing John Llugeas mystery novels. Having finished nine books in a series and in the bestseller’s list for seven years, he was depressed. Nigel had made a name for himself in the literary field. | © Andres Fragoso Jr."
"Ray Rider sat at the large wooden desk in the center of the office and rubbed his face with both hands. He massaged his temples and then slid the fingertips over his eyes and applied pressure. Ray was still rubbing his eyes when Jeremiah knocked on the door twice and entered without waiting to be told to enter. He carried a large, dark leather planner book under one arm. Sounds of paper rustling and brief wisps of chatter followed Jeremiah in from the room outside. He shut the door behind him, muting the commotion just as a telephone outside began ringing. | © Erich Earl Forschler"
"The woman stood outside the You Tattoo parlor; the logo, simply a hand with the letters, Y, O and U scripted across the palm. She didn’t have any tattoos, well, none yet. She had been wrestling for a year or more with what she’d really want on her body for the rest of her days here on earth. Contemplating that decision and imagining where on her body she could have it placed so that ten years down the road it wouldn’t be sagging or wrinkly. Heck, where on her body could she put it NOW that it wouldn’t look distorted in some way. Right upper breast? Top of her foot? Should it be right side up to her view or the view of others if she chose placement on her slender foot? Too many variables. Variables that might ruin the art. Were tattoos just art? Or were they more a statement of beliefs, a way of changing thinking patterns and creating identity? | © Stacey D. Poole"
"Courtney stood outside the shop and stamped her feet. A crumpled newspaper, caught up in the icy wind wrapped itself around her ankles. She peeled it off and read the headline about some old boat that sank one hundred years ago. Boring. She screwed it up and threw it into the gutter. Keeping her finger pressed on the bell she peered through the glass door for the third time. | © Louise Charles"
"The band was playing Good Night Sweetheart. The Prom for the Class of ‘54 was winding down. I slipped behind the wall formed by the folded-up bleachers. Through the cracks I could take in the scene: sparkly reflecting lights and bouquets of pink carnations. So this is what it was like, or might have been, if I’d been able to get a date. | © Townsend Walker"
"The band was playing Good Night Sweetheart. The Prom for the Class of ‘54 was winding down. I slipped behind the wall formed by the folded-up bleachers. Through the cracks I could take in the scene: sparkly reflecting lights and bouquets of pink carnations. So this is what it was like, or might have been, if I’d been able to get a date. | © Townsend Walker"
"Lightning was standing on the rain-grey stone of her balcony, listening to the hungry grumble of the storm. Her husband was on his way home. She could tell from the murmur of the vales which echoed his musky smell. He had been drinking again, licking up drops from the glass-bottom of lakes, gulping down the foam of the sea. He kicked the door open with a crack, a sound like clouds being torn apart. The wall of the castle trembled with his strength, although it stood firm in the wind. It was solid, a heavy fist resting on the rocks with the gravity of a prison. | © Fanni Sütő"
"Lightning was standing on the rain-grey stone of her balcony, listening to the hungry grumble of the storm. Her husband was on his way home. She could tell from the murmur of the vales which echoed his musky smell. He had been drinking again, licking up drops from the glass-bottom of lakes, gulping down the foam of the sea. He kicked the door open with a crack, a sound like clouds being torn apart. The wall of the castle trembled with his strength, although it stood firm in the wind. It was solid, a heavy fist resting on the rocks with the gravity of a prison. | © Fanni Sütő"
"Love rusts. I never expected myself to say such a thing. But I have perceived that, given enough time, it simply falls apart. | © Martin Hooijmans"
"While the invention of Emotional Mail Operation (EMO) was a blessing for most of the world, it was a nightmare for Sue. And for the insurance devils he worked for. But mostly for Sue. He took the anger. | © Martin Hooijmans"
"Dear Diary, this has been the worst day of my life and it aint over. You know I always keep my cell tucked next to my thigh so Jablonski, that mad Hungarian English teacher, cant see me texting to my bf and sister in the classroom down the hall. So I hit and a tiny ding sez an incoming message. | © Carolyn Foulkes"
"Along with his sight and his right arm, the drone’s bomb took Akram’s elder brother who was standing, naturally, to his right. His brother had always been a lucky bastard. | © Jody Callahan"
"I was born in a small town of just over a thousand people. It was a company town that ran the length of a creek that hugged a huge mountain, for most of a mile. The entire town was on one side of the creek, the streets all running perpendicular to the creek. Like bureaucracies, law firms, and corporate offices, you knew who was who just by where everyone lived. | © Vassar Bushmills"
I worked at Ocean View Nursing Home and was intrigued by a ninety-two-year-old man named Kenneth Thomas. He was a veteran of World War II and had a private room overlooking the beach. On his night table was a small black and white photograph of a young woman holding a small boy. | © Ruth Ann Hixson
"Out on the hill under the blazing red maple is where he left his bag. The seeing man waited until that moment in autumn occurred when all the leaves flittered and danced and received notice to come alive—or whatever it was that happened in the universe, or the moon phases, or the shortening of days. He waited, I think, because he knew I would see the red tree. And that I would go there. | © Carmen Tudor"
"Little by little, she’s watched the days grow shorter. Every day the darkness comes a bit earlier, until twilight becomes synonymous with mid-afternoon. Now though, shortly before nine, it’s properly nighttime. | © Meredith Foster"
"It’s a disgusting thing but Paddy Gilhooley, who knew better as a child, had begun farting in church very early in life. He started in grammar school, many decades ago, long before the nuns selected him in fourth grade to be an altar boy to serve Mass. | © Donal Mahoney"
"We gathered around the tour guide, just off of Bourbon Street. He scanned each member of our group with keen interest, beginning his introduction, “N’Awlins, isa place of history — and intrigue… The type of place with many an interesting tale to tell on a moonlit summer’s night. The modern world doesn’t understand it, so instead, it attempts to veil it beneath its own meagre vestiges of advancement — and drudgery. | © A.A. Trivedi"
"If you noticed Leslie Byrdson, you would probably wonder if he were one of the thousands released by mental institutions to wander city streets, homeless and in need of stabilizing medications. If you did, you would be wrong and you would have mistaken his mumblings for insanity. Leslie was and is, by most standards, a very remarkable individual. He counts everything, keeping track of constantly changing statistics for things of interest to no one else. His interests include the number of people who bumped into him within the two block walk to his office, the number of steps between his desk and the subway station and the exact time required to walk that distance, how many wads of gum on the sidewalk versus yesterday’s count, and literally dozens of other meaningless items and events he recorded in his mind every day for the past thirty-six years. Today, however, would be different. Today would be Christmas, his birthday and all his good days combined. | © W.A. Fix"
The New York Art Scene was dead. | © Adam Kluger
"I heard you’ve been waiting tables in your underwear. That you’ve been flitting from customer to customer, balancing serving dishes on your forearms, cutlery dancing off your fingertips. When I went down to the diner where you work you weren’t there, even though it was your shift. I asked for the manager, and when he realized who I was asking for, he scooped me up by the collar, brought his sweaty nose down to mine, and asked where the fuck you were. I pushed him off and shrugged, and then I asked him what this no clothes business was about. He said you showed up like that one day, your lilac thighs exposed, and no amount of coaxing could get you to cover them up. I apologized, said you’d be in soon, I was sure, you were just running a little late. He watched me until the door swung shut. | © Isabella Valdez"
"When I was younger, I didn’t believe in limitations. I only imagined unfathomable possibilities. | © Hunter Ambong"
"Jenny, my sister, and I in the back seat of dad’s old Jeep Cherokee had been quiet across the entire state of Missouri. It was hot as hell and the Cherokee had no air conditioning. Dad had promised mom and us girls that the trip to California would be fun; in his words “a journey, full of history, education, and jolly times.” | © Gary Ives"
"Peter stumbled down the stairs. He could hardly see. He could hardly breathe. His heart ached, and his mind was numb. He finally dropped down on the last step, buried his face in his hands. The tears did not come. | © Martin Hooijmans"
"Marco sat on the park bench and threw bread to all the ducks who waddled by. He got a rush out of silently betting on which duck would make it to the bread first, and it was always the giant white one who didn’t seem to look much like a duck at all, but it didn’t matter –– the ducks were the real winners and Marco was out of bread. He sat back and pulled his cigarettes out along with the lottery ticket he bought with them. That, with the bread, was the last of his money. | © Elizabeth Reed"
"Joanne’s husband, Steven, always makes the morning brew in the shiny new Tassimo coffee maker. Today he has the flu. Even with a degree in English Literature, Joanne cannot decipher the instructions for what’s to be done with all of these little pods. They seem unnatural, alien almost. | © Marian Brooks"
"It was dinner time and as usual they were all focused on that one monitor, about halfway up, on the left. | © Jeroen van Honk"
"On Tuesday afternoons Catherine and eight other seven year olds from South Philadelphia took classes in toe, tap and ballet in Gloria’s basement. One wall was completely mirrored reflecting the wood paneling on the other three and the harsh fluorescent lighting on the ceiling. The floor was covered in brown and gray linoleum squares. The setting was sparse but when the music began Gloria’s students were transformed from chatty little girls into baby swans flapping their wings, unsteady on their feet. | © Marian Brooks"
"We lived in the junkyard after the world ended. The town had emptied, save a few of us who escaped the final judgment. There had been talk among everyone about the Crow King who ruled this junkyard and kept everyone scared straight. I don’t know how someone who was never seen could inspire such fear, but he did. Crows circled us all day, and people thought they were his eyes, always watching us. | © Elizabeth Reed"
"“Let it go! Let it go!” Shayla screamed shrilly, pounding Derek’s back with tiny fists. | © Gary S. Watkins"
"“We’re NOT going to produce your friend’s new musical adaptation of Foucault’s Pendulum, Brian. | © Carol Nissenson"
Do you think we’ll get a last song? | © Ben Dodge
"A stranger’s ivy-colored eyes glanced in my direction. I pressed the elevator button, diamond-encrusted wedding set throwing only some of the sparks. After depressing a different button, his knuckles brushed against mine. | © Rebecca Barray"
"C-1192 chose to do the things he did, he gets no sympathy from us, they say. | © Alanna Shaffer"
"Yes? Garrett Honakker. That’s me. The agency told me, they wanted me to speak to you directly. All right. Well. I just wanted you to know that nothing’s official. Nothing ever went to trial. And really I quit just as much as I got fired. And Elise, she- the woman, she- There were no police statements or anything like that. I’m sure of it. Nothing ever went on record. I just wanted to be honest, that’s the only reason I even. I just want everybody to be honest and upfront and there’s really no reason we can’t be, I mean, it’s over now isn’t it? Isn’t it easier to tell you beforehand to explain? I don’t want you to have to call up Mr. Morgan and ask for referrals, which I mean you can, he always said my work ethic was diligent, but I just don’t want you to call him up and be all “What rape?” I mean. | © Becca Hirsch"
"As a police detective, Jake had seen some horrific injuries and fatalities but nothing looked this warped. Ever. | © Joey To"
"Deep in the countryside, there lived a werewolf named Wolfgang. Wolfgang lived alone in a cave high upon a hill that overlooked a small village. | © Nora and Eric Earnest"
"It is a truth universally acknowledged that there is something special about an old, leather bound book. | © Janette Crawford"
"Elton lived in a cabin with no fireplace. He still knew heat from the bars of his space heater and the scratchy blankets on his bed, and he still knew comfort from the overlarge sweaters he wore, but he just wasn’t so sure that any feelings of warmth came out truthfully from his heart. | © Guy J. Jackson"
"Gabriela put the phone down and looked me in the face. She was my mother’s age and, despite no relation, had my grandmother’s hazel eyes, more green than chestnut. The magazine’s cramped office meant that our desks were so close to each other that I almost ate my lunch in her lap every day. | © Christine Stoddard"
"Aidan Scelestus and Emma Drommel, hand in hand, arrived late one night at a stately old mansion on the outskirts of the city of Atraville. There they stood on a wide porch of white Greek columns and ornamental wooden trim. | © Bruce Meyer"
"“Try to have a good day today, mate. Alright?” | © Sinead O’Hart"
"It was evening, just before midnight. | © Kent V. Anderson"
"The King of the World was sitting on his throne and looked at his subjects with boredom and something which might have been anger. Three velvet cushions were piled up under his royal backside so that he was tall enough to look his admirers in the eye. Why were these unusual measures necessary, you might wonder. It was because the King of the World was only ten years old. His late father bent his head into the yoke of marriage quite late, so when his first son, King of the World Junior, at that time simply Harry, was born the father was already on the shady side of fifty. Then, his 63rd took him away, leaving the throne and two screaming twin sisters to Junior. | © Fanni Sütő"
She felt like melting. | © Matthew Vasiliauskas
"His father called him strange. He did not like his son’s Greek name. He was afraid that as king Oedipus had killed his father, the boy would bring disaster on his career. | © Gianni Skaragas"
“Fix the robot!” | © Martin Hooijmans
"It was when my mum left that the trouble started. I knew mum and dad were making each other sad. Phoebe at school said she knew when her mum and dad didn’t love each other too, and that’s what I knew. I think my brother Mikey and I had known for ages, we just didn’t say. We didn’t talk about it much, but sometimes we did. We would go in the airing cupboard with a packet of biscuits he had probably stolen from the treats cupboard and we promised we’d stay together when they got divorced. It was obvious that something would have to happen. All the screaming at night. All the banging doors and thrown ashtrays that left a dent in the wall the next morning. We just knew. | © Tamsin Hopkins"
"He stood in the room, facing the wall where the vase had just been smashed. He was holding the canvas with one hand. It was hanging down the side of his leg, a few inches off the ground. He passed his free hand through his shaggy hair and looked down at the floor. Standing in the middle of the room against the backdrop of color that consumed his room’s walls, it would have been difficult for anyone to notice him. | © Victor Pinto"
"The truck’s tailpipe shook with steamy exhaust as the truck idled there between the several multi-storied and peach-colored stucco maintenance buildings. Twisted, drooping live oaks, charcoal against the fading indigo sky and dripping with Spanish moss, lined the white sand-mixed-with-oyster shell road leading in. A middle-aged man sat behind the steering wheel and smoked a cigarette, waiting, flicking ashes out the open driver’s side window every few puffs. Then another man emerged from a nearby building, a bolt-action .22 rifle in one hand, a half-peeled banana in the other. He walked up alongside the truck, hooked an elbow over the bed and then pulled the rest of him up over the edge using the rear tire as a step. Once inside the bed, he stood behind the cab, legs spread, leaning forward to rest his waist against the back window with one hand to hold the banana and the other pressing the rifle’s buttstock into his hip. He gave a shout and then the truck started off, carving a circle through the sand before following the road out until it sank into shadows of live oaks and palmettos, leaving only a veil of dust and murmur of distant truck engine in its wake. | © Erich Earl Forschler"
"Once Brendan turned to face the armored patrol, a spotlight shone from the bridge of a crow’s nest. The rays blinded him as the microwaves screamed and shocked, sailing Brendan to the pavement. | © Phil Rossi"
"This story first appeared in The Bookends Review on December 16, 2016. | © Amy Vatner"
I raise my leaves to the sky. And stretch. | © Mark Farley
"“We’re going on a field trip,” our teacher told us just before classes should have started. His announcement would lead to quite an adventure before that day was over. | © James Osborne"
"“Fifteen, forty!” The umpire’s voice booms over the court and I glare up at him. I hate his smug smirk and want to smash a ball into his face so he’ll shut up. Can’t the goddamn guy bring it down a notch? Does every goddamn word he says have to be so fucking loud? Gabriel Garcon, in his pressed white shirt and white-piped cashmere cardigan, a fucking pansy, can’t make it as a player so lives out his Napoleon complex on the sideline, bossing gamers around. After the match I’ll squeeze his pansy hand so hard I’ll break his fucking fingers. | © Sarah Z. Sleeper"
Nothing stood in her way now. Ada dropped the shotgun on the bed and went to get cleaned up. She stepped over the body of her partner — ex-partner — and made her way to the three quarters bath off the bedroom. | © Leslie Richards
Puppy was as little as a puppy could be when he moved for the first time. He watched as they packed up his bag with his toys and blanket. | © Savannah Hendricks
"Shawn switched off the last of the office’s fluorescent lights, holding his cell phone to his ear. On the other end, his wife held two conversations at once — a half-assed one with him, and one with his sister who’s shrill laughter he could hear as clearly as if she were there with him. | © Madison Harrold"
"The women stand either side of the metal barrier, the mottled curved steel shines dimly under the bright lights of the airport lounge. Charlotte blinks and looks again across the space at her sister; a sister she didn’t know she had until a month ago. Alessandra mirrors the movement of her unknown sibling taking in her dark hair now flecked with grey, the lighter strands sketching out lost years. | © Carla Dow"
Charlie got down on his hands and knees to look under another car. | © David Nye
"When my mouth filled with seawater, I was six. Seagulls battled, yet my sister sensed no one. Like a mermaid, she danced, her mane skimming the surface. Panic numbed my legs and filled my middle. I tried to shout. Water streamed down my throat. My toes stretched. Water pushed. Tipped toes grasped roiling sand. A wave buoyed me. | © Colleen Shields Griffin"
"Frank loved that classic Cadillac more than anything in the world. It was his baby, his prized possession. Now sitting alone in that Cadillac, all the memories came flooding back to Ivy. | © Michael Conard"
Marl is screwing up his eyes and scratching his bald spot the way he does when he’s thinking up a plan. | © Jude Ellery
"“Dreams are corporeal in nature,” James said. “A manifestation of the other world breaking through.” | © Brian Biswas"
"It was just after noon when I arrived back from the grocery store. In each arm I carried a canvas bag weighed down with vegetables and canned goods. I put both bags in one hand while I fished the keys from my pocket, and with one smooth motion I unlocked and opened the front door. | © Zach Walchuk"
"Two hours into the cross-country flight, the woman in C3 suddenly realized how lucky pedestrians are. Even though they still become unwilling victims to the drama of the outside world—from screaming homeless men to veering drivers—they can continue forward, free to move on. | © Christine Ann Jacobson"
"Pietro sees the girl everywhere after that. She is there smiling prettily from the corners of her mouth when he goes to fill his bowl from the serving plates in the dining hall, she is there looking up shyly from beneath her lashes when he lines up for roll call in the courtyard and she is there discretely swaying her hips as she walks daintily when he marches from the old mill to the farm to work away the days in a haze of summer routine. But mostly she is in his head. He cannot decipher his thoughts of her, are they simply the urges of a man long away at war, a man locked away from natural urges? Or is it more than that? Something tells him only she can fill the unmet need that sits heavy within his closed-up heart. She is young of course, still just a child in many ways, he guesses she is 16 but to him, she is a woman. | © Carla Dow"
"On my fourteenth birthday, my father told me that the weekend of Thanksgiving we would be going deer hunting. He had been telling me since I was a little boy about how wonderful it was to be out in the forest stalking wild game, and that it was a “Right of Passage” for every boy if he was to become a man. I never understood what he was talking about. He would go on for hours at a time, speaking of how he grew up on a farm and that his father hunted to put food on the table. He smiled as he spoke of his father, telling me how special the man had been. I could always hear the reverence my father had in his voice whenever he spoke of my grandfather. | © Timothy Reilly"
Jim knocked on the door. No answer. He was sure his Grandmother was home. She wouldn’t have invited him and his sister if she wasn’t going to be there. He pounded on the door. | © Ruth Ann Hixson
"Mira is dead, and Jackson and I both know who killed her. I am racing back to the old homestead where as boys we’d been inseparable, and where as men we loved the same woman and grew to hate each other. It is two years at least since I was here, but it is the place I want to be now, where memories of Mira and of Jackson are the strongest. | © Helen Rossiter"
"In an igloo way down at the South Pole a penguin named Peter sat on a rock happily crunching an ice cube. “CRUNCH, CRUNCH, CRUNCH.” Peter was kind of strange because he really liked to crunch on ice; all of the other penguins used ice to build their igloos or for sliding races. | © Stacey D. Poole"
"“We’re NOT going to produce your friend’s new musical adaptation of Foucault’s Pendulum, Brian. | © Carol Nissenson"
